t,x,y,vx,vy
108.7999999999981,15819.926417259272,3699.0713514533254,198.05568076084586,-64.68030335059285
108.89999999999809,15839.71341667237,3691.348160705978,197.8881609336121,-64.57989974537983
108.99999999999808,15859.492670878535,3682.899711615262,197.6028328721759,-64.42169205208295
109.09999999999808,15879.264186333618,3680.4789708439216,197.8448082412653,-64.62227869435513
109.19999999999807,15899.027969482442,3670.3351012822236,197.6150589773415,-64.33469272104186
109.29999999999806,15918.784026758862,3662.9817878498634,197.60349830737505,-64.47491432477203
109.39999999999806,15938.53236458581,3659.0649905862288,197.38691609099982,-64.52642775472191
109.49999999999805,15958.272989375351,3653.2747657136197,197.22532048334438,-64.56068364375146
109.59999999999805,15978.005907528735,3644.7945059278886,197.31040696625917,-64.2917178139005
109.69999999999804,15997.731125436443,3635.0983219646546,197.160093167428,-64.40300681829169
109.79999999999804,16017.44864947824,3636.127542010398,197.34247625347638,-64.48805478555732
109.89999999999803,16037.158486023225,3625.693706410899,196.95787521656948,-64.36618095092574
109.99999999999802,16056.860641429881,3619.006534435311,197.1022490556644,-64.30564742464942
110.09999999999802,16076.555122046122,3613.381746523309,196.93071958040167,-64.29264892852896
110.19999999999801,16096.241934209344,3607.260886366472,196.75346358141073,-64.3403275367921
110.29999999999801,16115.92108424647,3600.062594857767,196.7775884677351,-64.35115861093253
110.399999999998,16135.592578474007,3596.218293044162,196.65352181484508,-64.19372665709454
110.499999999998,16155.256423198078,3585.618460610126,196.37351967202042,-64.10101347159683
110.59999999999799,16174.912624714483,3579.772879217711,196.60978513863125,-64.27518463958219
110.69999999999798,16194.561189308743,3577.3453602082236,196.54016046076146,-64.16957997205947
110.79999999999798,16214.202123256142,3568.7576606595835,196.3591795412308,-64.17672325679854
110.89999999999797,16233.835432821777,3561.4120234108295,196.3347846108091,-64.00510509564427
110.99999999999797,16253.461124260602,3558.3503838903143,196.31585401254716,-64.10921794055007
111.09999999999796,16273.079203817475,3548.0305317244406,196.22207212435566,-64.03224497477686
111.19999999999796,16292.689677727201,3540.758365576119,196.13081245412647,-64.06683908473094
111.29999999999795,16312.29255221458,3539.2170358946523,195.95498469406579,-64.16419101350932
111.39999999999795,16331.887833494446,3531.938345506465,195.93621530606558,-63.97159088756172
111.49999999999794,16351.475527771716,3525.9411521765924,195.9706315796607,-64.02409008802485
111.59999999999793,16371.055641241432,3516.074449953858,195.83364475302375,-63.95207620551937
111.69999999999793,16390.628180088803,3510.4711641663184,195.725091927022,-63.88750232520783
111.79999999999792,16410.19315048925,3506.003122187225,195.6061953054138,-63.79596721578395
111.89999999999792,16429.750558608448,3498.6940411697865,195.4903109957789,-63.95300120790151
111.99999999999791,16449.30041060237,3493.333894644868,195.49585684153084,-63.88532798167579
112.0999999999979,16468.84271261732,3485.3519753165365,195.48855516885624,-63.77462161160061
112.1999999999979,16488.377470789987,3479.4550262527887,195.41943019134825,-63.673857508884396
112.2999999999979,16507.904691247477,3473.1253439218754,195.10005531295633,-63.77120625644215
112.39999999999789,16527.42438010736,3469.1808059990567,195.3120537424629,-63.90614749713878
112.49999999999788,16546.93654347771,3462.6584307340263,195.044454991924,-63.86855215055192
112.59999999999788,16566.441187457138,3454.2631976292673,194.9621000361304,-63.60662819257413
112.69999999999787,16585.938318134842,3442.010211634397,194.9638095772263,-63.56511987297587
112.79999999999787,16605.427941590635,3437.3554614632203,194.69671278295783,-63.71006326529878
112.89999999999786,16624.910063894997,3434.325748963163,194.7579465711351,-63.76255123150116
112.99999999999785,16644.384691109106,3424.8549030511113,194.69384642734877,-63.597878181144466
113.09999999999785,16663.851829284875,3422.6852575729554,194.8437249947616,-63.701028401169715
113.19999999999784,16683.311484465,3412.5739472958985,194.59787240617564,-63.51148193123603
113.29999999999784,16702.763662682988,3407.437274718634,194.42570349397772,-63.59559310123511
113.39999999999783,16722.208369963195,3401.405827889693,194.42619134697844,-63.499540807377166
113.49999999999783,16741.64561232087,3395.7211329915845,194.31681491491474,-63.46193559339803
113.59999999999782,16761.075395762186,3388.3235574600603,193.97142295806543,-63.571280885509886
113.69999999999781,16780.497726284284,3384.173528163932,194.02509044147402,-63.58827547414813
113.79999999999781,16799.9126098753,3377.2880964118467,194.12502479710685,-63.46400159047591
113.8999999999978,16819.32005251441,3372.1922941910393,194.06723224905764,-63.451299268248874
113.9999999999978,16838.720060171854,3367.797280641096,193.8053591464602,-63.68060847192931
114.09999999999779,16858.112638808987,3361.8430077118473,193.8982609670051,-63.51838050975258
114.19999999999779,16877.4977943783,3351.0816363771432,193.85587411257802,-63.432835289908496
114.29999999999778,16896.87553282347,3346.106201593384,193.93991853465715,-63.53210333810143
114.39999999999777,16916.245860079373,3339.183256991662,193.70583345318633,-63.305976338054
114.49999999999777,16935.608782072137,3331.6427302870243,193.48507035400073,-63.295148649640666
114.59999999999776,16954.964304719175,3325.45171524006,193.56296828263123,-63.182970179957316
114.69999999999776,16974.312433929208,3319.482544610396,193.42091103876115,-63.24097309104535
114.79999999999775,16993.653175602303,3313.67595395488,193.27891866056117,-63.22435137023163
114.89999999999775,17012.986535629916,3307.092120265327,193.1233037267401,-63.32357789223352
114.99999999999774,17032.312519894906,3302.0410176355654,193.17176241605605,-62.99517241703612
115.09999999999773,17051.631134271585,3297.310026635455,193.08635788251686,-63.017896317511365
115.19999999999773,17070.94238462574,3287.369319798362,193.1096376240382,-63.09232819808086
115.29999999999772,17090.246276814672,3281.414771839081,193.0205184073483,-63.0919455208275
115.39999999999772,17109.542816687223,3272.9784155100165,192.82655697859832,-63.22283797442233
115.49999999999771,17128.832010083803,3269.0275803469776,193.0363496640892,-63.19684296290965
115.5999999999977,17148.11386283644,3263.6246462801305,192.64902521035856,-63.02145528128904
115.6999999999977,17167.388380768785,3253.6344597506513,192.60426722947668,-63.01606281043622
115.7999999999977,17186.655569696166,3253.336046050104,192.58183278962747,-62.85433270769834
115.89999999999769,17205.915435425606,3243.617204113022,192.3992115681538,-63.010947119846485
115.99999999999768,17225.167983755855,3238.262617477415,192.6000703482466,-62.95185413739187
116.09999999999768,17244.41322047742,3234.8702430396247,192.44666040836935,-62.79923126392669
116.19999999999767,17263.6511513726,3225.6803134879856,192.47688316339742,-62.7824523499352
116.29999999999767,17282.881782215507,3216.6654343090077,192.38168318450738,-62.835944649670715
116.39999999999766,17302.105118772102,3216.196418028803,192.04888434720627,-62.751671482448735
116.49999999999766,17321.321166800222,3204.6557474763244,192.04436361775598,-62.88233818470438
116.59999999999765,17340.529932049605,3201.598425722586,191.96675819729683,-62.89354638805314
116.69999999999764,17359.73142026193,3197.2944327893138,192.01998677543762,-62.72201754556658
116.79999999999764,17378.925637170832,3185.5615138845774,191.9391013353715,-62.905176852909946
116.89999999999763,17398.112588501936,3181.726503240744,191.81047792765384,-62.739594856261974
116.99999999999763,17417.292279972884,3174.124827057855,191.70298731115363,-62.72435997606768
117.09999999999762,17436.464717293366,3167.5814550842138,191.6324033959305,-62.65097214966958
117.19999999999762,17455.629906165144,3158.855237373669,191.64605101742683,-62.60231700364477
117.29999999999761,17474.78785228208,3156.640418633208,191.63646341129493,-62.664518865432235
117.3999999999976,17493.93856133016,3147.4486412728575,191.19352311962103,-62.47332719313489
117.4999999999976,17513.08203898753,3143.773007260637,191.40131628815465,-62.403760462702486
117.59999999999759,17532.21829092451,3137.989109921723,191.3550493646112,-62.4635494334227
117.69999999999759,17551.347322803627,3129.5672386927263,191.30516371664487,-62.67133897307967
117.79999999999758,17570.469140279645,3124.75709237009,191.2249809886749,-62.57351667098497
117.89999999999758,17589.583748999583,3118.3798593653773,191.0998327703472,-62.40085290769403
117.99999999999757,17608.691154602748,3113.7012147432492,191.08152774234213,-62.469273884318255
118.09999999999756,17627.791362720753,3110.463288857185,191.1364517434379,-62.39457232478035
118.19999999999756,17646.884378977546,3102.1395162880885,190.87996047500718,-62.4104101287726
118.29999999999755,17665.970208989438,3091.662475293124,190.75134801450113,-62.364497514175156
118.39999999999755,17685.048858365124,3087.6063533414876,190.7129464897055,-62.35534660597297
118.49999999999754,17704.12033270571,3077.5557283807543,190.6315879389416,-62.30791582971182
118.59999999999754,17723.18463760473,3074.42160178517,190.62545157986278,-62.347597873003004
118.69999999999753,17742.241778648182,3065.5395871135765,190.62973829279036,-62.37427290107229
118.79999999999752,17761.29176141455,3061.4685441034003,190.4498745484862,-62.14565526701078
118.89999999999752,17780.33459147482,3058.0176320067135,190.3576842305812,-62.123817899172145
118.99999999999751,17799.370274392506,3054.0420839007193,190.2980337430105,-62.413024566319265
119.09999999999751,17818.39881572368,3046.611252728519,190.21522670139763,-62.08479611795882
119.1999999999975,17837.420221016993,3037.145657222343,190.25590082585498,-62.09241055669103
119.2999999999975,17856.43449581369,3031.3714738091676,190.05054617777972,-62.110410734896824
119.39999999999749,17875.441645647643,3025.3995176271296,190.0614826396473,-61.96121135996598
119.49999999999748,17894.441676045368,3020.473924572138,190.11982004667465,-62.105635023800595
119.59999999999748,17913.434592526053,3014.886302914198,189.98057185665968,-62.04438651147984
119.69999999999747,17932.42040060158,3005.723925911402,189.78837381144402,-61.99693519432171
119.79999999999747,17951.39910577653,3000.6050065283384,189.8157123314618,-62.04258261634196
119.89999999999746,17970.37071354824,2994.2845504757133,189.74924020043423,-61.88286766956461
119.99999999999746,17989.335229406788,2986.7650412729813,189.44100580101906,-61.97100052389353
120.09999999999745,18008.29265883504,2982.5399593950856,189.51752142206232,-61.89035238511475
120.19999999999744,18027.243007308654,2975.6250594413555,189.30056663230886,-61.82057519432878
120.29999999999744,18046.186280296122,2968.903542744125,189.30364351666415,-61.95216765280609
120.39999999999743,18065.122483258776,2961.291170699979,189.18668705037874,-62.17350866121415
120.49999999999743,18084.051621650804,2957.818366311033,189.31312836148993,-61.87276480089387
120.59999999999742,18102.97370091929,2951.042134690586,189.11467073217133,-61.78282869475644
120.69999999999742,18121.88872650422,2944.4640901171547,189.2152499808838,-61.90633725846933
120.79999999999741,18140.796703838507,2941.4429091278644,189.14702759289375,-61.744639628561835
120.8999999999974,18159.69763834801,2933.51169098799,188.9090794383114,-61.74381963656858
120.9999999999974,18178.591535451556,2926.4781425522074,189.11882622544692,-61.88128528537305
121.0999999999974,18197.478400560965,2921.2942701946836,188.95291019560656,-61.79146860775697
121.19999999999739,18216.35823908106,2915.891018538476,188.55682783117018,-61.7604672110343
121.29999999999738,18235.231056409688,2909.461868522406,188.65141418016344,-61.61135952581687
121.39999999999738,18254.096857937755,2902.0482724315975,188.68850235341228,-61.63835315897056
121.49999999999737,18272.95564904922,2895.0104616676103,188.49895409767052,-61.58728121543671
121.59999999999737,18291.807435121143,2891.908730227491,188.51095511998173,-61.718032169867556
121.69999999999736,18310.652221523676,2883.395135560619,188.4196347985424,-61.78456597310747
121.79999999999735,18329.490013620107,2878.39283817009,188.44806864011463,-61.54011472724688
121.89999999999735,18348.32081676686,2870.041981125117,188.32931473959448,-61.452268540721946
